name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,2,4,23,1,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,-11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,1,7,21,0,"Jump Shot","2PT Field Goal",21,"Washington Wizards",210,33,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,2,5,05,1,"Jump Shot","2PT Field Goal",17,"Washington Wizards",173,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,4,4,41,0,"Jump Shot","2PT Field Goal",12,"Washington Wizards",-114,51,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,1,11,47,1,"Jump Shot","2PT Field Goal",20,"Washington Wizards",-7,200,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,2,4,32,0,"Jump Shot","2PT Field Goal",16,"Washington Wizards",-163,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,1,11,07,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",20,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,3,10,50,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",123,214,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-02,2016,6450,1610612759,400899731,3,9,22,0,"Jump Shot","2PT Field Goal",5,"Washington Wizards",-4,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,3,1,47,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",84,229,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,3,7,05,0,"Jump Shot","2PT Field Goal",18,"Dallas Mavericks",92,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,4,11,09,0,"Jump Shot","2PT Field Goal",18,"Dallas Mavericks",94,156,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,4,4,23,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",110,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,4,0,21,0,"Jump Shot","3PT Field Goal",27,"Dallas Mavericks",159,219,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,2,0,06,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",14,252,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,3,10,24,0,"Jump Shot","2PT Field Goal",17,"Orlando Magic",117,126,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,4,3,49,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",-150,198,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,4,4,41,0,"Jump Shot","2PT Field Goal",4,"Orlando Magic",43,3,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,3,6,32,1,"Jump Shot","2PT Field Goal",16,"Orlando Magic",163,-1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,4,10,53,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",184,169,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,4,7,46,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",-130,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,3,10,20,1,"Jump Shot","3PT Field Goal",25,"Orlando Magic",17,259,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,1,11,20,1,"Jump Shot","2PT Field Goal",19,"Orlando Magic",151,129,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,4,11,15,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",92,228,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,2,10,49,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-145,200,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,4,3,55,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-83,234,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,3,8,29,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",189,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,2,3,14,1,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-232,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,1,7,32,1,"Jump Shot","2PT Field Goal",4,"Washington Wizards",14,46,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,1,10,12,0,"Jump Shot","3PT Field Goal",26,"Washington Wizards",-204,170,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,4,3,06,0,"Jump Shot","2PT Field Goal",7,"Washington Wizards",-6,75,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,2,4,48,0,"Jump Shot","3PT Field Goal",23,"Washington Wizards",230,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,2,0,01,0,"Jump Shot","2PT Field Goal",12,"Washington Wizards",-30,124,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,3,5,34,1,"Jump Shot","2PT Field Goal",12,"Washington Wizards",48,110,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,2,0,28,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",138,203,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,1,6,02,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",141,208,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,3,6,27,0,"Jump Shot","3PT Field Goal",22,"Washington Wizards",223,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,2,5,51,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-228,124,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,2,6,25,1,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-147,205,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,4,2,50,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-22,252,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,4,5,47,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-74,249,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,2,4,33,1,"Jump Shot","2PT Field Goal",17,"Boston Celtics",-179,2,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,3,4,30,0,"Jump Shot","3PT Field Goal",26,"Boston Celtics",-97,244,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,1,9,59,1,"Jump Shot","3PT Field Goal",25,"Boston Celtics",71,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,3,3,07,1,"Jump Shot","2PT Field Goal",21,"Charlotte Hornets",-47,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,2,9,54,1,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-223,151,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,3,9,30,1,"Jump Shot","2PT Field Goal",19,"Charlotte Hornets",51,190,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,1,4,36,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",112,219,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,3,8,18,0,"Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-151,224,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,3,10,34,1,"Jump Shot","2PT Field Goal",11,"Charlotte Hornets",17,111,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,2,7,05,0,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",94,144,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,1,9,30,0,"Jump Shot","3PT Field Goal",27,"Charlotte Hornets",120,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,3,10,05,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",151,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,2,5,40,1,"Jump Shot","2PT Field Goal",9,"Charlotte Hornets",84,41,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,2,7,54,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",76,242,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,1,6,23,0,"Jump Shot","2PT Field Goal",3,"Charlotte Hornets",17,31,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,4,6,07,1,"Jump Shot","2PT Field Goal",17,"Charlotte Hornets",163,75,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,2,5,58,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",192,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,1,3,17,1,"Jump Shot","2PT Field Goal",16,"Dallas Mavericks",-24,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,3,6,59,1,"Jump Shot","2PT Field Goal",15,"Dallas Mavericks",143,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,1,2,39,0,"Jump Shot","2PT Field Goal",17,"Dallas Mavericks",-35,175,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,4,3,38,0,"Jump Shot","2PT Field Goal",20,"Los Angeles Lakers",83,183,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,1,7,49,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",98,227,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,4,10,29,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",78,241,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,2,0,49,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",218,104,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,3,10,14,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",93,232,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,2,6,23,1,"Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",-155,125,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,1,6,57,0,"Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",227,18,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,4,4,30,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",70,236,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,4,3,32,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",127,214,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,3,4,04,1,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",58,257,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,3,3,20,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-187,156,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,1,6,23,0,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",145,105,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,1,10,41,1,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",235,24,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,4,4,34,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",-234,9,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,3,6,52,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",228,36,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,1,5,46,1,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",228,70,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,3,11,36,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",228,52,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,4,6,48,1,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",182,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,4,7,14,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",-233,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,3,9,52,0,"Jump Shot","2PT Field Goal",14,"Miami Heat",146,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,4,0,28,0,"Jump Shot","2PT Field Goal",18,"Miami Heat",177,41,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,4,5,27,0,"Jump Shot","2PT Field Goal",6,"Miami Heat",38,57,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,4,8,08,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-65,237,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,1,11,15,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",187,169,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,1,2,21,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",228,105,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,2,1,57,1,"Jump Shot","3PT Field Goal",23,"Miami Heat",-233,31,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,2,0,49,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",-84,237,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,4,7,14,0,"Jump Shot","3PT Field Goal",27,"Houston Rockets",-165,214,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,1,8,45,0,"Jump Shot","2PT Field Goal",13,"Houston Rockets",-101,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,2,8,52,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",235,61,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,4,2,32,1,"Jump Shot","2PT Field Goal",17,"Houston Rockets",-130,111,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,1,4,36,0,"Jump Shot","3PT Field Goal",26,"Houston Rockets",-133,228,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,1,7,40,1,"Jump Shot","2PT Field Goal",17,"Houston Rockets",146,90,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,4,3,11,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",32,252,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-12,2016,6450,1610612759,400899584,3,4,29,0,"Jump Shot","2PT Field Goal",17,"Houston Rockets",-37,169,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,2,3,44,1,"Jump Shot","2PT Field Goal",17,"Detroit Pistons",-20,174,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,3,4,26,0,"Jump Shot","2PT Field Goal",17,"Detroit Pistons",130,120,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,3,9,35,0,"Jump Shot","2PT Field Goal",19,"Detroit Pistons",114,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,2,0,51,0,"Jump Shot","2PT Field Goal",4,"Detroit Pistons",6,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,2,2,26,0,"Jump Shot","2PT Field Goal",17,"Detroit Pistons",-145,95,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,3,5,08,1,"Jump Shot","3PT Field Goal",24,"Detroit Pistons",-235,65,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,3,8,31,1,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",158,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,2,7,25,0,"Jump Shot","2PT Field Goal",18,"Detroit Pistons",151,110,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,4,1,33,0,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",-148,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,1,9,09,1,"Jump Shot","3PT Field Goal",24,"Detroit Pistons",192,156,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,4,2,07,1,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",145,208,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,3,5,29,0,"Jump Shot","2PT Field Goal",22,"Houston Rockets",38,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,3,4,35,0,"Jump Shot","2PT Field Goal",9,"Houston Rockets",37,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,1,1,42,0,"Jump Shot","2PT Field Goal",9,"Houston Rockets",-96,26,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,4,6,33,1,"Jump Shot","3PT Field Goal",25,"Houston Rockets",156,200,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,2,0,06,1,"Jump Shot","3PT Field Goal",32,"Houston Rockets",140,296,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,4,4,32,0,"Jump Shot","2PT Field Goal",14,"Houston Rockets",-4,144,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,4,0,28,0,"Jump Shot","2PT Field Goal",15,"Houston Rockets",128,90,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,3,7,56,0,"Jump Shot","2PT Field Goal",23,"Houston Rockets",78,223,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,1,5,01,1,"Jump Shot","2PT Field Goal",6,"Houston Rockets",45,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,1,2,18,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-232,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,1,8,07,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-204,136,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,1,0,05,1,"Jump Shot","3PT Field Goal",25,"Houston Rockets",155,200,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,1,7,32,0,"Jump Shot","2PT Field Goal",16,"Houston Rockets",-153,72,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,1,8,01,0,"Jump Shot","2PT Field Goal",17,"Utah Jazz",-24,175,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,4,8,38,0,"Jump Shot","2PT Field Goal",22,"Utah Jazz",140,180,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,3,9,01,1,"Jump Shot","2PT Field Goal",21,"Utah Jazz",-196,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,2,0,06,0,"Jump Shot","2PT Field Goal",3,"Utah Jazz",-6,36,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,3,10,31,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",179,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,2,8,14,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-184,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,2,10,10,0,"Jump Shot","3PT Field Goal",22,"Utah Jazz",-223,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,2,0,48,0,"Jump Shot","2PT Field Goal",2,"Utah Jazz",14,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,1,4,51,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",64,234,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,1,2,57,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",137,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,4,3,47,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-4,242,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,2,4,54,1,"Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,-10,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,2,5,26,1,"Jump Shot","2PT Field Goal",19,"Utah Jazz",74,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,2,6,05,1,"Jump Shot","3PT Field Goal",26,"Utah Jazz",138,224,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,4,3,04,0,"Jump Shot","2PT Field Goal",15,"Utah Jazz",-155,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,4,2,06,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-84,228,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,1,7,00,1,"Jump Shot","3PT Field Goal",24,"Utah Jazz",184,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-30,2016,6450,1610612759,400899487,3,9,42,0,"Jump Shot","2PT Field Goal",15,"Miami Heat",73,139,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-30,2016,6450,1610612759,400899487,1,8,55,0,"Jump Shot","2PT Field Goal",19,"Miami Heat",186,57,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-30,2016,6450,1610612759,400899487,2,11,14,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",197,146,0,0.00,,0.00,0.00
